"","long.fips","long.name","short.fips","year","median.age","hs.plus","bachelors.plus","ag.percent.employ","mean.income","median.income","white.percent","papers.total","papers.daily","ktype_use","k.seats","party.presence","party.comp","general.presence","general.comp","population","pop_density"
"464","610U500US25012","Worcester & Norfolk District (2016), Massachusetts","25012",2020,40.3,91.5,30.7,0.3,88788,72969,90.15,51,7,"SMD",1,1,1,1,1,168099,648.5526118
"465","610U500US27001","State Senate District 01 (2016), Minnesota","27001",2020,40.6,91,20.6,7.2,65631,53199,94.15,18,1,"SMD",1,1,1,1,1,79199,10.46837309
"466","610U500US27002","State Senate District 02 (2016), Minnesota","27002",2020,41.8,89.7,20,5.59,61257,49771,80.87,23,2,"SMD",1,1,1,1,1,79900,10.70339956
"467","610U500US27003","State Senate District 03 (2016), Minnesota","27003",2020,47,94.3,28.2,1.74,71014,54143,93.43,13,3,"SMD",1,1,1,1,1,79254,8.100819189
"468","610U500US27004","State Senate District 04 (2016), Minnesota","27004",2020,34.8,94,30.8,3.19,68939,56929,92.2,11,0,"SMD",1,1,1,1,1,82666,40.99753765
"469","610U500US27005","State Senate District 05 (2016), Minnesota","27005",2020,42.2,92.3,24.8,1.84,58982,45951,85.15,11,1,"SMD",1,1,1,1,1,80413,24.56823871
"470","610U500US27006","State Senate District 06 (2016), Minnesota","27006",2020,46.3,92.6,19.3,1.27,59035,47925,95.33,13,3,"SMD",1,1,1,1,1,78610,19.57746447
"471","610U500US27007","State Senate District 07 (2016), Minnesota","27007",2020,33.5,93.6,34.9,0.39,62387,45098,89.9,10,3,"SMD",1,1,1,1,1,78947,1412.618319
"472","610U500US27008","State Senate District 08 (2016), Minnesota","27008",2020,45.9,92.5,24.5,3.52,68098,52970,95.96,9,1,"SMD",1,1,1,1,1,80130,37.71629327
"473","610U500US27009","State Senate District 09 (2016), Minnesota","27009",2020,42.7,89.4,16.6,6.57,62293,49632,96.68,11,0,"SMD",1,1,1,1,1,77844,26.14877026
"474","610U500US27010","State Senate District 10 (2016), Minnesota","27010",2020,46.1,93,22.4,1.52,65502,49270,96.06,5,1,"SMD",1,1,1,1,1,79043,28.02782252
"475","610U500US27011","State Senate District 11 (2016), Minnesota","27011",2020,42.7,91.2,17.6,2.43,61203,50631,90.9,17,3,"SMD",1,1,1,1,1,78246,28.75972183
"476","610U500US27012","State Senate District 12 (2016), Minnesota","27012",2020,42.5,91.3,20.2,9.73,70030,55842,96.47,23,1,"SMD",1,1,1,1,1,79574,17.09740713
"477","610U500US27013","State Senate District 13 (2016), Minnesota","27013",2020,36.1,93.8,27.6,2.39,77224,63232,95.06,14,1,"SMD",1,1,1,1,1,81434,132.1369172
"478","610U500US27014","State Senate District 14 (2016), Minnesota","27014",2020,30.8,91.9,27.8,0.5,61353,46624,82.85,17,1,"SMD",1,1,1,1,1,80752,555.9173614
"479","610U500US27015","State Senate District 15 (2016), Minnesota","27015",2020,39.1,92.3,19.4,2.77,76612,64640,94.85,17,0,"SMD",1,1,1,1,1,80318,51.75165546
"480","610U500US27016","State Senate District 16 (2016), Minnesota","27016",2020,41.2,91.3,21.5,8.89,68003,52077,92.89,24,2,"SMD",1,0,0,1,1,77506,22.76569103
"481","610U500US27017","State Senate District 17 (2016), Minnesota","27017",2020,41.4,88.6,19.6,8.23,68415,53577,91.19,10,1,"SMD",1,1,1,1,1,77851,25.67147268
"482","610U500US27018","State Senate District 18 (2016), Minnesota","27018",2020,40.9,91.2,17.8,5.3,69269,58319,96.24,16,0,"SMD",1,1,1,1,1,78136,45.35702344
"483","610U500US27019","State Senate District 19 (2016), Minnesota","27019",2020,30.5,94,33.9,2.13,68415,52915,91.17,7,1,"SMD",1,1,1,1,1,81251,156.2693531
"484","610U500US27020","State Senate District 20 (2016), Minnesota","27020",2020,36.6,94,31.7,2.41,86729,72506,94.11,11,1,"SMD",1,1,1,1,1,81034,100.8205339
"485","610U500US27021","State Senate District 21 (2016), Minnesota","27021",2020,42.3,93.2,23.3,6.39,74788,59728,95.28,12,1,"SMD",1,1,1,1,1,79326,54.00330858
"486","610U500US27022","State Senate District 22 (2016), Minnesota","27022",2020,41.3,86.4,17.6,11.02,64383,51198,89.95,28,1,"SMD",1,1,1,1,1,78215,18.25016788
"487","610U500US27023","State Senate District 23 (2016), Minnesota","27023",2020,43.3,90.9,19.8,8.9,69033,54489,96.3,19,2,"SMD",1,0,0,1,1,77898,24.52783493
"488","610U500US27024","State Senate District 24 (2016), Minnesota","27024",2020,39.1,89.6,21.8,3.59,70586,55953,88.47,9,2,"SMD",1,1,1,1,1,79373,89.53797803
"489","610U500US27025","State Senate District 25 (2016), Minnesota","27025",2020,35.3,95.7,43.4,1.22,88019,73699,86.31,4,1,"SMD",1,1,1,1,1,81607,288.0901193
"490","610U500US27026","State Senate District 26 (2016), Minnesota","27026",2020,38.7,93.1,38.1,2.02,92252,65382,86.13,3,1,"SMD",1,1,1,1,1,82685,160.196921
"491","610U500US27027","State Senate District 27 (2016), Minnesota","27027",2020,41.7,88.1,18.5,5.17,65718,50711,93.46,11,3,"SMD",1,1,1,1,1,78639,46.99034487
"492","610U500US27028","State Senate District 28 (2016), Minnesota","27028",2020,39.4,92.1,25.7,5.65,66171,52294,96.2,12,1,"SMD",1,1,1,1,1,78766,43.04863426
"493","610U500US27029","State Senate District 29 (2016), Minnesota","27029",2020,37.6,93.5,25.2,1.71,83440,70132,95.3,21,1,"SMD",1,1,1,1,1,80872,151.4227243
"494","610U500US27030","State Senate District 30 (2016), Minnesota","27030",2020,34.5,95.3,30.1,0.85,94960,87227,93.56,24,1,"SMD",1,1,1,1,1,82969,542.2066252
"495","610U500US27031","State Senate District 31 (2016), Minnesota","27031",2020,39.2,94.4,22.6,0.79,95376,82149,94.44,10,0,"SMD",1,1,1,1,1,80950,188.607589
"496","610U500US27032","State Senate District 32 (2016), Minnesota","27032",2020,39.8,92.7,20.5,1.31,77511,68704,95.54,3,0,"SMD",1,1,1,1,1,80333,117.8802019
"497","610U500US27033","State Senate District 33 (2016), Minnesota","27033",2020,44,97.1,52.4,0.73,155058,101286,94.41,20,1,"SMD",1,1,1,1,1,83928,462.4718284
"498","610U500US27034","State Senate District 34 (2016), Minnesota","27034",2020,38.8,97.4,47.1,0.28,113868,94911,87.54,14,1,"SMD",1,1,1,1,1,86896,1058.313441
"499","610U500US27035","State Senate District 35 (2016), Minnesota","27035",2020,38.2,94.9,30,0.71,95387,80930,89.85,5,0,"SMD",1,1,1,1,1,81805,1275.2541
"500","610U500US27036","State Senate District 36 (2016), Minnesota","27036",2020,36.7,94.1,33.8,0.27,90834,76526,77.97,19,1,"SMD",1,1,1,1,1,81482,2548.781632
"501","610U500US27037","State Senate District 37 (2016), Minnesota","27037",2020,37.9,93.9,30.5,0.58,88814,74875,83.06,5,0,"SMD",1,1,1,1,1,83278,2205.981299
"502","610U500US27038","State Senate District 38 (2016), Minnesota","27038",2020,40.4,96.2,40.2,0.86,107768,86458,91.87,21,2,"SMD",1,1,1,1,1,82419,888.1166354
"503","610U500US27039","State Senate District 39 (2016), Minnesota","27039",2020,42.5,96.3,38.9,1.09,105106,82765,93.39,8,1,"SMD",1,1,1,1,1,81584,348.2447753
"504","610U500US27040","State Senate District 40 (2016), Minnesota","27040",2020,31.7,86.2,21.5,0.25,61499,49306,44.97,14,1,"SMD",1,1,1,1,1,82019,3982.664854
"505","610U500US27041","State Senate District 41 (2016), Minnesota","27041",2020,37.2,90.7,32.9,0.25,71795,55708,72.98,28,2,"SMD",1,1,1,1,1,80955,3534.535452
"506","610U500US27042","State Senate District 42 (2016), Minnesota","27042",2020,41.9,94.8,45.6,0.24,91668,71098,83.25,9,1,"SMD",1,1,1,1,1,83704,2189.370161
"507","610U500US27043","State Senate District 43 (2016), Minnesota","27043",2020,40,93.8,32.6,0.34,82340,64969,79.19,16,2,"SMD",1,1,1,1,1,82193,2754.734055
"508","610U500US27044","State Senate District 44 (2016), Minnesota","27044",2020,41.8,97.8,60.9,0.51,127436,92443,85.16,14,1,"SMD",1,1,1,1,1,83329,2144.283472
"509","610U500US27045","State Senate District 45 (2016), Minnesota","27045",2020,39.6,93.2,38.1,0.37,76752,61084,78.34,14,1,"SMD",1,1,1,1,1,81331,3553.744647
"510","610U500US27046","State Senate District 46 (2016), Minnesota","27046",2020,35.8,95.1,52.9,0.32,87669,64777,77.57,14,1,"SMD",1,1,1,1,1,81620,3346.590676
"511","610U500US27047","State Senate District 47 (2016), Minnesota","27047",2020,37,95.4,43.8,1.63,109956,85803,92.79,6,0,"SMD",1,1,1,1,1,84487,242.5898223
"512","610U500US27048","State Senate District 48 (2016), Minnesota","27048",2020,41,97,60.9,0.37,132926,99750,82.08,14,1,"SMD",1,1,1,1,1,82263,2061.832673
"513","610U500US27049","State Senate District 49 (2016), Minnesota","27049",2020,45.3,97,62.8,0.3,131656,83593,85.26,14,1,"SMD",1,1,1,1,1,82986,2425.285677
"514","610U500US27050","State Senate District 50 (2016), Minnesota","27050",2020,38.5,90.5,35.6,0.24,74992,60601,73.51,14,1,"SMD",1,1,1,1,1,81964,3192.490457
"515","610U500US27051","State Senate District 51 (2016), Minnesota","27051",2020,36.7,95.6,48.7,0.34,100662,79300,78.01,7,0,"SMD",1,1,1,1,1,81425,2126.256691
"516","610U500US27052","State Senate District 52 (2016), Minnesota","27052",2020,40.6,92.7,36.9,0.33,91673,67719,82.63,7,0,"SMD",1,1,1,1,1,80287,1597.052037
"517","610U500US27053","State Senate District 53 (2016), Minnesota","27053",2020,36.9,95.9,52.3,0.4,114921,93444,78.82,16,2,"SMD",1,1,1,1,1,84600,1956.069364
"518","610U500US27054","State Senate District 54 (2016), Minnesota","27054",2020,37.3,93.5,28.8,0.75,85572,71210,88.01,14,1,"SMD",1,1,1,1,1,81171,662.9126309
"519","610U500US27055","State Senate District 55 (2016), Minnesota","27055",2020,35.4,94.2,38.4,0.96,105481,86966,82.21,6,0,"SMD",1,1,1,1,1,84709,514.4323323
"520","610U500US27056","State Senate District 56 (2016), Minnesota","27056",2020,36.7,95,40.9,0.41,96112,78073,78.76,13,0,"SMD",1,1,1,1,1,82729,2401.422351
"521","610U500US27057","State Senate District 57 (2016), Minnesota","27057",2020,37.6,95.3,43.4,0.28,102257,86950,84.1,7,0,"SMD",1,1,1,1,1,83220,1504.039327
"522","610U500US27058","State Senate District 58 (2016), Minnesota","27058",2020,36.1,96.3,39.9,1.86,108120,93339,92.18,11,0,"SMD",1,1,1,1,1,83261,192.7262122
"523","610U500US27059","State Senate District 59 (2016), Minnesota","27059",2020,30.9,85.4,32.6,0.25,66808,44819,40.42,14,1,"SMD",1,1,1,1,1,86809,7091.079889
"524","610U500US27060","State Senate District 60 (2016), Minnesota","27060",2020,27.3,87.7,46.2,0.32,61008,40444,68.57,14,1,"SMD",1,1,1,1,1,85025,6501.873518
"525","610U500US27061","State Senate District 61 (2016), Minnesota","27061",2020,35.3,96.9,67.8,0.35,109817,73982,84.61,14,1,"SMD",1,1,1,1,1,82845,7220.237058
"526","610U500US27062","State Senate District 62 (2016), Minnesota","27062",2020,30.7,80.5,37.2,1,58131,40983,54.24,14,1,"SMD",1,1,1,1,1,83114,12907.90495
"527","610U500US27063","State Senate District 63 (2016), Minnesota","27063",2020,37.8,92.8,48.7,0.49,81015,66225,78.63,14,1,"SMD",1,1,1,1,1,79950,3843.195693
"528","610U500US27064","State Senate District 64 (2016), Minnesota","27064",2020,34.6,96.4,64,0.1,94712,66606,83.5,9,1,"SMD",1,1,1,1,1,79602,5421.740907
"529","610U500US27065","State Senate District 65 (2016), Minnesota","27065",2020,31.3,84.1,33.2,0.22,58454,42360,50.82,9,1,"SMD",1,1,1,1,1,83270,6104.83871
"530","610U500US27066","State Senate District 66 (2016), Minnesota","27066",2020,32.1,87.7,43.6,0.41,71675,54229,62.44,9,1,"SMD",1,1,1,1,1,82453,4064.126577
"531","610U500US27067","State Senate District 67 (2016), Minnesota","27067",2020,30.2,81.1,22.6,0.33,55872,44859,45.51,9,1,"SMD",1,1,1,1,1,84414,5176.867411
"532","610U500US29001","State Senate District 1 (2016), Missouri","29001",2020,41.3,92.3,38.7,0.26,78158,60463,90.93,13,1,"SMD",1,1,1,1,1,184205,3321.223158
"533","610U500US29003","State Senate District 3 (2016), Missouri","29003",2020,40.8,82.3,12.3,1.17,54994,44124,95.17,7,2,"SMD",1,0,0,0,1,174475,51.07978224
"534","610U500US29005","State Senate District 5 (2016), Missouri","29005",2020,32.8,81.9,30.7,0.34,49631,31786,38.15,0,0,"SMD",1,1,1,1,1,177773,5247.446721
"535","610U500US29007","State Senate District 7 (2016), Missouri","29007",2020,34.5,93.1,46.1,0.15,76486,53429,68.09,9,2,"SMD",1,0,0,1,1,178377,1969.993484
"536","610U500US29009","State Senate District 9 (2016), Missouri","29009",2020,36,83,15.6,0.42,44277,32268,31.36,9,2,"SMD",1,1,1,1,1,167148,2167.403623
"537","610U500US29011","State Senate District 11 (2016), Missouri","29011",2020,39.3,87.4,18.4,0.33,57416,44146,79,9,2,"SMD",1,0,0,0,1,165812,894.2701816
"538","610U500US29013","State Senate District 13 (2016), Missouri","29013",2020,36.9,90.6,23.8,0.18,60958,50104,36.32,13,1,"SMD",1,0,0,1,1,171613,2316.746541
"539","610U500US29015","State Senate District 15 (2016), Missouri","29015",2020,43.3,96.2,53.5,0.33,109432,84442,92.32,13,1,"SMD",1,1,1,1,1,180581,1853.234265
"540","610U500US29017","State Senate District 17 (2016), Missouri","29017",2020,36.2,92.5,32.7,0.34,76416,61347,84.38,3,0,"SMD",1,1,1,1,1,184497,1380.748535
"541","610U500US29019","State Senate District 19 (2016), Missouri","29019",2020,30.9,93.2,44,1.15,68060,50498,82.52,4,2,"SMD",1,1,1,1,1,190386,152.2721329
"542","610U500US29021","State Senate District 21 (2016), Missouri","29021",2020,37.4,88.5,20.8,3.92,58698,47637,91.88,19,3,"SMD",1,0,0,1,1,176424,36.01154907
"543","610U500US29023","State Senate District 23 (2016), Missouri","29023",2020,38.4,94.3,37.3,0.57,86271,71491,88.54,1,0,"SMD",1,1,1,1,1,184056,968.5577616
"544","610U500US29025","State Senate District 25 (2016), Missouri","29025",2020,40.4,78.3,13.1,5.83,47232,34052,86.62,14,3,"SMD",1,0,0,0,1,168391,32.70221546
"545","610U500US29027","State Senate District 27 (2016), Missouri","29027",2020,39,85.4,20.4,2.06,57834,43109,90.49,6,2,"SMD",1,1,1,1,1,174261,52.10598031
"546","610U500US29029","State Senate District 29 (2016), Missouri","29029",2020,43.1,84.7,16,3.39,51274,39396,93.33,12,1,"SMD",1,0,0,0,1,181690,60.04583828
"547","610U500US29031","State Senate District 31 (2016), Missouri","29031",2020,40.3,90,21.1,3.12,67067,53469,93.34,11,2,"SMD",1,1,1,1,1,172678,47.32622116
"548","610U500US29033","State Senate District 33 (2016), Missouri","29033",2020,41.8,83,13.3,4.55,46976,35021,95.69,13,1,"SMD",1,1,1,1,1,169183,26.61457949
"549","610U500US32001","State Senate District 1 (2016), Nevada","32001",2020,32,86.9,20.3,0.15,72653,61827,57.42,10,2,"SMD",1,0,0,0,1,145666,3009.192885
"550","610U500US32003","State Senate District 3 (2016), Nevada","32003",2020,35.2,75.8,14,0.22,52485,39860,56.57,10,2,"SMD",1,0,0,0,1,132797,6511.891335
"551","610U500US32004","State Senate District 4 (2016), Nevada","32004",2020,32.4,71,9.6,0.39,50083,40388,45.89,10,2,"SMD",1,1,1,1,1,127084,5082.75007
"552","610U500US32005","State Senate District 5 (2016), Nevada","32005",2020,39.9,90.9,28.5,0.08,80184,63601,74.41,10,2,"SMD",1,1,1,1,1,133367,5095.010697
"553","610U500US32006","State Senate District 6 (2016), Nevada","32006",2020,43.2,90.5,28,0.08,76734,55793,70.68,10,2,"SMD",1,1,1,1,1,135831,5237.766552
"554","610U500US32007","State Senate District 7 (2016), Nevada","32007",2020,36,84.2,20,0.13,57994,44967,62.11,10,2,"SMD",1,0,0,0,1,133701,4954.825082
"555","610U500US32011","State Senate District 11 (2016), Nevada","32011",2020,37.1,86.1,20,0.2,61839,49339,53.52,10,2,"SMD",1,1,1,1,1,137506,4434.104028
"556","610U500US32015","State Senate District 15 (2016), Nevada","32015",2020,38.5,89.5,33.4,0.53,80510,60110,82.6,3,1,"SMD",1,1,1,1,1,133112,563.6756299
"557","610U500US32018","State Senate District 18 (2016), Nevada","32018",2020,37.4,93.2,28.6,0.35,85178,71323,72.96,10,2,"SMD",1,1,1,1,1,140049,3349.573079
"558","610U500US32019","State Senate District 19 (2016), Nevada","32019",2020,38.5,84.6,16.5,2.43,72243,59416,83.45,17,3,"SMD",1,0,0,1,1,138028,2.284062832
"559","610U500US35001","State Senate District 1 (2016), New Mexico","35001",2020,33.2,84.6,17.7,0.71,69047,51096,62.28,1,1,"SMD",1,0,0,0,1,45118,870.5836951
"560","610U500US35002","State Senate District 2 (2016), New Mexico","35002",2020,38,85.7,16.8,1.45,70560,54854,76.71,1,1,"SMD",1,0,0,0,1,45405,32.8999329
"561","610U500US35003","State Senate District 3 (2016), New Mexico","35003",2020,31,78.7,12.1,1.24,46580,32774,16.11,3,2,"SMD",1,1,1,1,1,44494,16.57339615
"562","610U500US35004","State Senate District 4 (2016), New Mexico","35004",2020,32.9,74.4,11.2,1.29,43424,29845,21.3,3,2,"SMD",1,1,1,1,1,50851,12.53626447
"563","610U500US35005","State Senate District 5 (2016), New Mexico","35005",2020,41.6,86.5,30.8,0.84,69241,45484,67.7,6,2,"SMD",1,1,1,1,1,49589,17.14026578
"564","610U500US35006","State Senate District 6 (2016), New Mexico","35006",2020,45.2,88.9,30.2,1.39,61640,42443,74.74,6,2,"SMD",1,0,0,0,1,49737,21.52815862
"565","610U500US35007","State Senate District 7 (2016), New Mexico","35007",2020,34.2,83.6,19.5,6.86,56503,40876,74.4,3,1,"SMD",1,0,0,0,1,49870,6.476723471
"566","610U500US35008","State Senate District 8 (2016), New Mexico","35008",2020,44.2,84.6,19.9,3.55,43077,29416,69.59,4,0,"SMD",1,1,1,1,1,45825,3.101614579
"567","610U500US35009","State Senate District 9 (2016), New Mexico","35009",2020,45.7,91.6,36.7,0.8,80561,63561,78.3,3,1,"SMD",1,1,1,1,1,50105,340.6695767
"568","610U500US35010","State Senate District 10 (2016), New Mexico","35010",2020,37.1,94.4,34,0.69,79402,59415,76.11,3,1,"SMD",1,1,1,1,1,51450,631.8465393
"569","610U500US35011","State Senate District 11 (2016), New Mexico","35011",2020,30.2,72.8,10,0.64,50924,42899,60.08,2,1,"SMD",1,1,1,1,1,51212,5234.260016
"570","610U500US35012","State Senate District 12 (2016), New Mexico","35012",2020,33.8,79.4,27.3,0.35,46113,30781,63.39,2,1,"SMD",1,1,1,1,1,47224,3254.358762
"571","610U500US35013","State Senate District 13 (2016), New Mexico","35013",2020,40.2,87.7,33,0.43,66601,43349,73.74,2,1,"SMD",1,1,1,1,1,50131,1927.077727
"572","610U500US35014","State Senate District 14 (2016), New Mexico","35014",2020,31.9,74.7,11.7,1.05,53275,42675,67.06,2,1,"SMD",1,1,1,1,1,51407,489.1432595
"573","610U500US35015","State Senate District 15 (2016), New Mexico","35015",2020,39.7,92.8,35.1,0.67,57299,43903,75.48,2,1,"SMD",1,1,1,1,1,47767,4681.662256
"574","610U500US35016","State Senate District 16 (2016), New Mexico","35016",2020,36.8,92.7,46.7,0.4,60537,41682,77.11,2,1,"SMD",1,1,1,1,1,44751,1179.271635
"575","610U500US35017","State Senate District 17 (2016), New Mexico","35017",2020,33.1,77.7,15.3,0.31,39046,27142,62.96,2,1,"SMD",1,1,1,1,1,48455,7016.362583
"576","610U500US35018","State Senate District 18 (2016), New Mexico","35018",2020,41.6,94.5,41,0.77,71639,54093,76.78,2,1,"SMD",1,1,1,1,1,50215,6010.892985
"577","610U500US35019","State Senate District 19 (2016), New Mexico","35019",2020,47.7,93.6,38.1,2.16,79248,62438,86.93,6,2,"SMD",1,1,1,1,1,49946,45.85689483
"578","610U500US35020","State Senate District 20 (2016), New Mexico","35020",2020,43.8,94.2,45.4,0.22,85363,60794,78.91,2,1,"SMD",1,1,1,1,1,51164,1340.424417
"579","610U500US35021","State Senate District 21 (2016), New Mexico","35021",2020,43.9,95.4,51.8,0.68,103172,80401,82.47,2,1,"SMD",1,1,1,1,1,47927,2079.262473
"580","610U500US35022","State Senate District 22 (2016), New Mexico","35022",2020,32.3,80.1,14.9,2.32,51109,40135,24.56,7,3,"SMD",1,1,1,1,1,48686,4.862336824
"581","610U500US35023","State Senate District 23 (2016), New Mexico","35023",2020,35.2,95.2,36.5,0.69,83513,71539,79.71,2,1,"SMD",1,1,1,1,1,54126,369.5591318
"582","610U500US35024","State Senate District 24 (2016), New Mexico","35024",2020,37.5,83.7,30.8,0.53,61360,46478,83.02,3,1,"SMD",1,1,1,1,1,51913,3329.677378
"583","610U500US35025","State Senate District 25 (2016), New Mexico","35025",2020,55.9,94.9,60.1,0.91,98580,68210,89.27,3,1,"SMD",1,1,1,1,1,51123,112.9463073
"584","610U500US35026","State Senate District 26 (2016), New Mexico","35026",2020,32.8,82.7,20.8,0.26,56648,46290,64.41,2,1,"SMD",1,1,1,1,1,50039,3982.41146
"585","610U500US35027","State Senate District 27 (2016), New Mexico","35027",2020,33,81.9,21,5.87,52607,39220,76.91,6,3,"SMD",1,0,0,0,1,49112,5.407260452
"586","610U500US35028","State Senate District 28 (2016), New Mexico","35028",2020,44.4,85,25.2,3.93,54722,38085,88.46,3,2,"SMD",1,1,1,1,1,48309,2.894906776
"587","610U500US35029","State Senate District 29 (2016), New Mexico","35029",2020,38,77.9,14.4,2.65,47200,36199,71.86,3,1,"SMD",1,1,1,1,1,50000,63.13792986
"588","610U500US35030","State Senate District 30 (2016), New Mexico","35030",2020,38.5,83.9,17.5,2.13,55591,43714,57.33,4,1,"SMD",1,1,1,1,1,49534,10.21786238
"589","610U500US35031","State Senate District 31 (2016), New Mexico","35031",2020,29.8,69.1,20.5,3.11,51400,33917,91.66,2,1,"SMD",1,1,1,1,1,51268,87.87253443
"590","610U500US35032","State Senate District 32 (2016), New Mexico","35032",2020,31.8,71.8,11.8,6.11,49599,37179,73.54,4,4,"SMD",1,0,0,0,1,49761,16.39460386
"591","610U500US35033","State Senate District 33 (2016), New Mexico","35033",2020,42.4,89,24.2,1.59,56969,44090,81.7,4,2,"SMD",1,1,1,1,1,49581,18.77925203
"592","610U500US35034","State Senate District 34 (2016), New Mexico","35034",2020,35.1,81.2,17.3,2.3,59228,44060,85.04,5,4,"SMD",1,1,1,1,1,52460,8.32196717
"593","610U500US35035","State Senate District 35 (2016), New Mexico","35035",2020,44.9,75.6,17.7,6.1,47124,31137,91.18,5,2,"SMD",1,1,1,1,1,48489,4.323756818
