candidate_ID,assigned_ID,year,website,website.binary,party_full,incumbent_status,party_short
GA-XMX8387_Tillery_B,XMX8387,2018,https://www.blaketillery.com/,1,Republican,I,R
GA-82QAW92_Jackson_L,82QAW92,2018,NA,0,Democrat,I,D
GA-1S40SM6_Walker_L,1S40SM6,2018,NA,0,Republican,I,R
GA-1Z3T35D_Nash_N,1Z3T35D,2018,https://nashforgeorgia.com/,1,Democrat,C,D
GA-Q45M15L_Beach_B,Q45M15L,2018,http://beachforsenate.com/,1,Republican,I,R
GA-36HD3M8_Jones_H,36HD3M8,2018,NA,0,Democrat,I,D
GA-60ZIM30_Stone_J,60ZIM30,2018,NA,0,Republican,I,R
GA-G1J3R99_Anderson_L,G1J3R99,2018,NA,0,Republican,I,R
GA-69U3G4I_Jones_B,69U3G4I,2018,http://www.burtjonesforga.com/,1,Republican,I,R
GA-CB1186P_Lucas_D,CB1186P,2018,http://davidlucasforgasenate.com/,1,Democrat,I,D
GA-LL125V0_Dolezal_G,LL125V0,2018,http://www.dolezalforsenate.com/,1,Republican,C,R
GA-7040BGZ_Smith_S,7040BGZ,2018,https://www.stevesmithforgeorgia.com/,1,Democrat,C,D
GA-P05F16U_Brass_M,P05F16U,2018,http://mattbrass.org/,1,Republican,I,R
GA-M46Z10D_Robertson_R,M46Z10D,2018,https://www.robertsonforgeorgia.com/,1,Republican,C,R
GA-VR7061M_Haskins_V,VR7061M,2018,http://valeriehaskins.com/,1,Democrat,C,D
GA-563W6RJ_Dagen_J,563W6RJ,2018,https://www.dagenforsenate.org/,1,Democrat,C,D
GA-1BRA597_Ligon_W,1BRA597,2018,http://www.senatorligon.com/,1,Republican,I,R
GA-H2P62R9_Dugan_M,H2P62R9,2018,https://mikedugan.org/,1,Republican,I,R
GA-67TD5K1_Heath_B,67TD5K1,2018,http://billheath.net/,1,Republican,I,R
GA-904C2HR_Triebsch_C,904C2HR,2018,https://www.christineforga.com/,1,Democrat,C,D
GA-6O5ED65_Kirkpatrick_K,6O5ED65,2018,http://kayforsenate.com/,1,Republican,I,R
GA-W1Z357O_Rhett_M,W1Z357O,2018,https://www.drmichaelrhett.com/,1,Democrat,I,D
GA-I805WJ0_Smith_T,I805WJ0,2018,NA,0,Republican,C,R
GA-CX6H520_Seay_V,CX6H520,2018,http://seayforsenate.us/,1,Democrat,I,D
GA-0838QXQ_James_D,0838QXQ,2018,http://www.senatordonzellajames.com/,1,Democrat,I,D
GA-DLL3316_Orrock_N,DLL3316,2018,http://www.nanorrock.com/,1,Democrat,I,D
GA-8N59CP1_Clark_A,8N59CP1,2018,https://www.andyclarkforgeorgia.com/,1,Democrat,C,D
GA-R172V6F_Tippins_L,R172V6F,2018,http://www.tippinsforsenate.com/,1,Republican,I,R
GA-NYU5016_Tate_H,NYU5016,2018,http://www.horacenatate.com/,1,Democrat,I,D
GA-7N6AH59_Klavohn_T,7N6AH59,2018,http://travisklavohn.com/,1,Republican,C,R
GA-669WOD6_Williams_N,669WOD6,2018,https://nikemaforsenate.com/,1,Democrat,I,D
GA-NB3825O_Hill_J,NB3825O,2018,http://www.senatorjackhill.com/,1,Republican,I,R
GA-1K46UR9_Harrell_S,1K46UR9,2018,https://sallyharrell.org/,1,Democrat,C,D
GA-24VP2Q4_Millar_F,24VP2Q4,2018,http://www.senatorfranmillar.com/,1,Republican,I,R
GA-J339FR8_Henson_S,J339FR8,2018,http://www.stevehenson.net/,1,Democrat,I,D
GA-99PA1W5_Parent_E,99PA1W5,2018,http://www.elenaparent.com/,1,Democrat,I,D
GA-C632R7U_Anderson_T,C632R7U,2018,https://tonyapanderson.com/,1,Democrat,I,D
GA-G8R86H4_Davenport_G,G8R86H4,2018,http://gdavenport.accountsupport.com/gail/,1,Democrat,I,D
GA-T6JC957_Rodgers_J,T6JC957,2018,https://www.janarodgers.us/,1,Democrat,C,D
GA-5EM0L83_Unterman_R,5EM0L83,2018,NA,0,Republican,I,R
GA-Y055LC1_Hilliard_M,Y055LC1,2018,https://hilliard46.com/,1,Democrat,C,D
GA-419XO8Q_Cowsert_B,419XO8Q,2018,http://www.billcowsert.com/,1,Republican,I,R
GA-2A019IQ_Johnson_D,2A019IQ,2018,http://www.electdawn.org/,1,Democrat,C,D
GA-28IV50Z_Ginn_F,28IV50Z,2018,http://www.frankginn.com/,1,Republican,I,R
GA-I4ZR331_Reeves_M,I4ZR331,2018,http://www.votemattreeves.com/,1,Republican,C,R
GA-LC55C83_Karinshak_Z,LC55C83,2018,https://www.votezahra.com/,1,Democrat,C,D
GA-OK1134T_Miller_B,OK1134T,2018,http://butchforsenate.com/,1,Republican,I,R
GA-F97M6F5_Rahman_S,F97M6F5,2018,http://www.rahmanforga.com/,1,Democrat,C,D
GA-32M96VS_Wilkinson_J,32M96VS,2018,http://www.votewilkinson.com/,1,Republican,I,R
GA-0X5WU49_Gooch_S,0X5WU49,2018,NA,0,Republican,I,R
GA-K36I8R0_Ross_E,K36I8R0,2018,https://www.evanross4senate.com/,1,Democrat,C,D
GA-2K8MX44_Hufstetler_C,2K8MX44,2018,NA,0,Republican,I,R
GA-HF0431V_Mullis_J,HF0431V,2018,http://jeffmullis.com/,1,Republican,I,R
GA-W0187TU_Morgan_M,W0187TU,2018,https://michaelmorganforsenate.com/,1,Democrat,C,D
GA-51YX0A0_Payne_C,51YX0A0,2018,http://payneforsenate.com/,1,Republican,I,R
GA-5J19NN8_Jackson_A,5J19NN8,2018,NA,0,Republican,C,R
GA-4E16SG7_Butler_G,4E16SG7,2018,NA,0,Democrat,I,D
GA-228JA2I_Jeager_E,228JA2I,2018,https://www.ellynjeager4ga.com/,1,Democrat,C,D
GA-39CA62C_Albers_J,39CA62C,2018,http://senatoralbers.com/,1,Republican,I,R
GA-062E2GF_Aldridge_L,062E2GF,2018,http://leahforgeorgia.com/,1,Republican,C,R
GA-594T4MP_Jordan_J,594T4MP,2018,https://www.jen4ga.com/,1,Democrat,I,D
GA-948V1LQ_Harper_T,948V1LQ,2018,http://www.harperforgeorgia.com/,1,Republican,I,R
GA-O8M495P_Black_E,O8M495P,2018,http://www.ellisblack.com/,1,Republican,I,R
GA-OP5580Q_Moses_C,OP5580Q,2018,https://cherylereneemoses.com/,1,Democrat,C,D
GA-66TT55J_Martin_P,66TT55J,2018,http://www.voteforpk.com/,1,Republican,I,R
HI-N12A80T_Nakashima_M,N12A80T,2018,http://marknakashima.blogspot.com/,1,Democrat,I,D
HI-T223W0B_Marten_C,T223W0B,2018,NA,0,Republican,C,R
HI-LF2708Q_Mather_J,LF2708Q,2018,NA,0,Green,C,O
HI-9B24ZC4_McKelvey_A,9B24ZC4,2018,NA,0,Democrat,I,D
HI-3E55W0X_Wildberger_T,3E55W0X,2018,https://www.tinawildberger.com/,1,Democrat,O,D
HI-S26OO97_Yamashita_K,S26OO97,2018,NA,0,Democrat,I,D
HI-9972DAA_Nikhilananda_N,9972DAA,2018,NA,0,Green,C,O
HI-K4Q83S2_DeCoite_L,K4Q83S2,2018,NA,0,Democrat,I,D
HI-AI740D9_Nakamura_N,AI740D9,2018,http://www.nadinenakamura.com/,1,Democrat,I,D
HI-H660R8R_Tokioka_J,H660R8R,2018,NA,0,Democrat,I,D
HI-84ZK7H8_Morikawa_D,84ZK7H8,2018,NA,0,Democrat,I,D
HI-Y8F858V_Yim_A,Y8F858V,2018,NA,0,Libertarian,C,O
HI-S2B2K14_Ward_G,S2B2K14,2018,NA,0,Republican,I,R
HI-E163R0C_Souza_O,E163R0C,2018,https://www.voteolasouza.com/,1,Republican,C,R
HI-PEC5079_Hashem_M,PEC5079,2018,NA,0,Democrat,I,D
HI-0972COJ_Kobayashi_B,0972COJ,2018,NA,0,Democrat,I,D
HI-F97M4U3_Manipol-Larson_G,F97M4U3,2018,NA,0,Republican,C,R
HI-9LX47R9_Todd_C,9LX47R9,2018,http://toddforhawaii.com/,1,Democrat,I,D
HI-50O6CP4_Allen_J,50O6CP4,2018,http://mikepalcic.wixsite.com/julia20,1,Republican,C,R
HI-Y0N61Y6_Say_C,Y0N61Y6,2018,NA,0,Democrat,I,D
HI-368RCI7_Nishimoto_S,368RCI7,2018,NA,0,Democrat,I,D
HI-I97I0S6_Henski-Stark_K,I97I0S6,2018,NA,0,Republican,C,R
HI-8D7H40X_Brower_T,8D7H40X,2018,NA,0,Democrat,I,D
HI-90Q05SF_Kobayashi_D,90Q05SF,2018,https://www.dalekobayashi.com/,1,Democrat,C,D
HI-F49L0U1_Belatti_D,F49L0U1,2018,NA,0,Democrat,I,D
HI-0K206KD_Luke_S,0K206KD,2018,NA,0,Democrat,I,D
HI-T004O9E_Saiki_S,T004O9E,2018,NA,0,Democrat,I,D
HI-D447MB8_Kealoha-Lindsey_M,D447MB8,2018,NA,0,Republican,C,R
HI-5M2U3R7_Ohno_T,5M2U3R7,2018,http://takashiohno.com/,1,Democrat,I,D
HI-ICO6596_Mizuno_J,ICO6596,2018,NA,0,Democrat,I,D
HI-GS8E691_Holt_D,GS8E691,2018,NA,0,Democrat,I,D
HI-537DCO5_Fogel_F,537DCO5,2018,NA,0,Libertarian,C,O
HI-085I2RL_Onishi_R,085I2RL,2018,http://friendsforrichardonishi.com/,1,Democrat,I,D
HI-0M978VX_Velasco_M,0M978VX,2018,NA,0,Democrat,C,D
HI-O07E1H5_Cachola_R,O07E1H5,2018,NA,0,Democrat,I,D
HI-M621A9C_Johanson_A,M621A9C,2018,http://www.votejohanson.com/,1,Democrat,I,D
HI-1R2TB01_Ichiyama_L,1R2TB01,2018,http://www.lindaichiyama.com/,1,Democrat,I,D
HI-030CJ9Z_Kong_S,030CJ9Z,2018,http://friendsforsamkong.com/,1,Democrat,I,D
HI-5F8SG60_Takayama_G,5F8SG60,2018,http://www.greggtakayama.com/,1,Democrat,I,D
HI-T6O167R_Takumi_R,T6O167R,2018,NA,0,Democrat,I,D
HI-31YO5U8_Lee_M,31YO5U8,2018,http://marilynblee.com/,1,Democrat,O,D
HI-11E60SY_Okimoto_V,11E60SY,2018,https://valokimoto.com/,1,Republican,O,R
HI-K7S400Q_Smart_M,K7S400Q,2018,NA,0,Republican,C,R
HI-7Z35J4Y_Yamane_R,7Z35J4Y,2018,https://sites.google.com/site/ryanyamane37/home,1,Democrat,I,D
HI-08Y93SA_Aquino_H,08Y93SA,2018,NA,0,Democrat,I,D
HI-6B23F2A_Cullen_T,6B23F2A,2018,NA,0,Democrat,I,D
HI-391L3TT_Buenaventura_J,391L3TT,2018,http://joysanbuenaventura.com/,1,Democrat,I,D
HI-3DL7T15_McDermott_B,3DL7T15,2018,http://votemcdermott.com/,1,Republican,I,R
HI-EG506H7_Martinez_R,EG506H7,2018,http://voterosemartinez.wordpress.com/,1,Democrat,C,D
HI-E15KJ77_Cabanilla_R,E15KJ77,2018,NA,0,Democrat,O,D
HI-05RE2N7_Fidelibus_C,05RE2N7,2018,http://www.chrisforewa.com/,1,Republican,O,R
HI-Q695IJ9_Har_S,Q695IJ9,2018,http://www.rephar.com/,1,Democrat,I,D
HI-2G7H1A6_Eli_S,2G7H1A6,2018,NA,0,Democrat,O,D
HI-Q9T368W_Kaaihue_A,Q9T368W,2018,http://www.kaaihue4congress.com/,1,Republican,O,R
HI-225XIY5_Gates_C,225XIY5,2018,http://cedricgates.com/,1,Democrat,I,D
HI-I3A853E_Matsumoto_L,I3A853E,2018,http://www.laurenforhawaii.com/,1,Republican,I,R
HI-0UY4T38_Perruso_A,0UY4T38,2018,https://www.amyperruso.com/,1,Democrat,O,D
HI-W21Q7E2_Miller_J,W21Q7E2,2018,https://www.friendsofjohnemiller.com/,1,Republican,O,R
HI-V5T9W24_Fale_R,V5T9W24,2018,NA,0,Republican,C,R
HI-685ZH6B_Quinlan_S,685ZH6B,2018,http://www.voteseanquinlan.com/,1,Democrat,I,D
HI-6O453NS_Kitagawa_L,6O453NS,2018,http://www.lisakitagawa.com/,1,Democrat,O,D
HI-281VO6L_Matayoshi_S,281VO6L,2018,https://www.scotmatayoshi.com/,1,Democrat,O,D
HI-G6WB491_Creagan_R,G6WB491,2018,NA,0,Democrat,I,D
HI-X007AT8_Pregitzer_M,X007AT8,2018,NA,0,Democrat,C,D
HI-Z6D348F_Thielen_C,Z6D348F,2018,http://www.cynthiathielen.com/,1,Republican,I,R
HI-6B74Q7F_Galea'i_N,6B74Q7F,2018,http://noegaleai.merirei.com/,1,Republican,C,R
HI-4740JLS_Lee_C,4740JLS,2018,http://www.chrisleeforhawaii.com/,1,Democrat,I,D
HI-93WU6S9_Lowen_N,93WU6S9,2018,http://www.nicolelowen.com/,1,Democrat,I,D
HI-H5T79Z9_Tarnas_D,H5T79Z9,2018,http://www.votetarnas.com/,1,Democrat,C,D
HI-F33P14X_Belekanich_T,F33P14X,2018,NA,0,Republican,C,R
HI-F9W4Z58_Hashimoto_T,F9W4Z58,2018,NA,0,Democrat,I,D
HI-XL4031G_Woodson_J,XL4031G,2018,http://www.justinwoodsonformaui.com/,1,Democrat,I,D
HI-3403RSK_Arianoff_K,3403RSK,2018,NA,0,Libertarian,C,O
HI-624Z1MX_Kahele_K,624Z1MX,2018,http://senatorkahele.com/,1,Democrat,I,D
HI-0IO470X_Mariano_L,0IO470X,2018,https://lynnbmariano.com/,1,Republican,C,R
HI-W55K06W_Moriwaki_S,W55K06W,2018,https://www.sharonmoriwaki.com/,1,Democrat,C,D
HI-Y59E7G2_Harimoto_B,Y59E7G2,2018,NA,0,Democrat,I,D
HI-EW36N94_Clemente_R,EW36N94,2018,NA,0,Republican,C,R
HI-CL64F61_Nishihara_C,CL64F61,2018,http://clarencenishihara.com/,1,Democrat,I,D
HI-E53HM93_Solis_T,E53HM93,2018,NA,0,Republican,C,R
HI-9YFV673_Kidani_M,9YFV673,2018,NA,0,Democrat,I,D
HI-8S93N6P_Fevella_K,8S93N6P,2018,https://fevella4ewa.com/,1,Republican,C,R
HI-N1W928O_LoPresti_M,N1W928O,2018,http://matt4ewa.com/,1,Democrat,C,D
HI-872L8FX_Garcia_D,872L8FX,2018,https://www.diamond4senate.com/,1,Republican,C,R
HI-5R61R0Y_Shimabukuro_M,5R61R0Y,2018,https://electmaile.com/,1,Democrat,I,D
HI-5S0S8T9_Riviere_G,5S0S8T9,2018,http://www.gilriviere.com/,1,Democrat,I,D
HI-Q6G19I6_Keohokalole_J,Q6G19I6,2018,http://www.jarrettkeohokalole.com/,1,Democrat,C,D
HI-FLH1098_Kanuha_D,FLH1098,2018,http://drukanuha.nationbuilder.com/,1,Democrat,C,D
HI-3L123AZ_Last_M,3L123AZ,2018,NA,0,Libertarian,C,O
HI-PI1330J_Inouye_L,PI1330J,2018,https://lorraineinouye.com/,1,Democrat,I,D
HI-4X15DY3_Shishido_M,4X15DY3,2018,http://www.voteshishido.com/,1,Green,C,O
HI-Y1I7I80_Baker_R,Y1I7I80,2018,http://www.rozbaker.com,1,Democrat,I,D
HI-V9L16I2_English_J,V9L16I2,2018,http://www.kalanienglish.com/,1,Democrat,I,D
ID-774K8HI_Muradbegovic_S,774K8HI,2018,https://muradbegovicsead.wixsite.com/changeforidaho/,1,Democrat,C,D
ID-YST1521_Wagoner_J,YST1521,2018,NA,0,Republican,I,R
ID-5VM446R_Gaona-Lincoln_C,5VM446R,2018,https://www.lincoln4idaho.com/,1,Democrat,C,D
ID-5P89MV1_Chaney_G,5P89MV1,2018,https://chaneyforidaho.com/,1,Republican,I,R
ID-CC9I337_Syme_S,CC9I337,2018,NA,0,Republican,I,R
ID-3O1H96I_Ertz_B,3O1H96I,2018,NA,0,Democrat,C,D
ID-H55XI77_Nichols_T,H55XI77,2018,http://nicholsforidaho.com/,1,Republican,C,R
ID-W3F266D_Hartwell_P,W3F266D,2018,NA,0,Democrat,C,D
ID-2SAV978_Anderst_R,2SAV978,2018,NA,0,Republican,I,R
ID-5D76U0X_Youngblood_R,5D76U0X,2018,http://www.youngbloodforidaho.com/,1,Republican,I,R
ID-K04K62D_Crane_B,K04K62D,2018,http://www.brentcrane.com/,1,Republican,I,R
ID-67WF40I_Ho_C,67WF40I,2018,https://www.hoforidaho.com/,1,Democrat,C,D
ID-QO682H0_Collins_G,QO682H0,2018,NA,0,Republican,I,R
ID-1R7B8U9_Rohling_J,1R7B8U9,2018,NA,0,Democrat,C,D
ID-95O5AH8_Moyle_M,95O5AH8,2018,NA,0,Republican,I,R
ID-52S3D7B_DeMordaunt_G,52S3D7B,2018,http://demordaunt.com/,1,Republican,I,R
ID-S0078KM_Luker_L,S0078KM,2018,https://voteluker.com/,1,Republican,I,R
ID-37DN50Q_Berch_S,37DN50Q,2018,http://www.berch4idaho.com/,1,Democrat,C,D
ID-7PF967E_Ellis_J,7PF967E,2018,http://ellisforidaho.com/,1,Democrat,C,D
ID-14S1I3F_McDonald_P,14S1I3F,2018,http://www.patmcdonald.org/,1,Republican,I,R
ID-X15H0Q9_Paterson_G,X15H0Q9,2018,https://electgraham.com/,1,Republican,C,R
ID-70NFS94_McCrostie_J,70NFS94,2018,http://www.mccrostie4idaho.com/,1,Democrat,I,D
ID-CJZ1675_Silsby_J,CJZ1675,2018,NA,0,Republican,C,R
ID-5X5MQ73_Mason_R,5X5MQ73,2018,https://www.mason4idaho.com/,1,Democrat,C,D
ID-30A6I9F_Dephue_A,30A6I9F,2018,NA,0,Republican,C,R
ID-P5318SP_Gannon_J,P5318SP,2018,http://johngannon.org/,1,Democrat,I,D
ID-F75O9H7_Rhoades_K,F75O9H7,2018,http://www.kevinrhoadesidaho.com/,1,Republican,C,R
ID-W922K7C_Chew_S,W922K7C,2018,http://www.suechew.com/,1,Democrat,I,D
ID-59M8NE0_Rubel_I,59M8NE0,2018,http://www.rubelforidaho.com/,1,Democrat,I,D
ID-0KAF059_Green_B,0KAF059,2018,https://bgreen4idaho.com/,1,Democrat,C,D
ID-O75WC76_Simmons_S,O75WC76,2018,NA,0,Republican,C,R
ID-3OW30D4_Patten_M,3OW30D4,2018,NA,0,Republican,C,R
ID-9B7TH86_Erpelding_M,9B7TH86,2018,http://erpforidaho.com/,1,Democrat,I,D
ID-D4C93W4_Wintrow_M,D4C93W4,2018,https://www.wintrowforidaho.com/,1,Democrat,I,D
ID-5A5L14Q_Weissman_E,5A5L14Q,2018,NA,0,Democrat,C,D
ID-77WG57K_Scott_H,77WG57K,2018,https://voteheatherscott.com/,1,Republican,I,R
ID-Q9653EN_Howlett_S,Q9653EN,2018,https://howlettforidaho.com/,1,Democrat,C,D
ID-168U6HU_Dixon_S,168U6HU,2018,http://sagedixon.us/,1,Republican,I,R
ID-19Z7PG8_Weston_D,19Z7PG8,2018,NA,0,Independent,C,O
ID-40CK86W_Palmer_J,40CK86W,2018,NA,0,Republican,I,R
ID-840BE8V_Holtzclaw_J,840BE8V,2018,NA,0,Republican,I,R
ID-LU30Q44_Robinson_J,LU30Q44,2018,https://robinsonforidaho.com/,1,Democrat,C,D
ID-YS6V179_Harris_S,YS6V179,2018,NA,0,Republican,I,R
ID-L90SG66_Dayley_T,L90SG66,2018,http://www.tomdayleyrep21b.com/,1,Republican,I,R
ID-H19K60X_Woude_J,H19K60X,2018,NA,0,Republican,I,R
ID-87G6B6K_Monks_J,87G6B6K,2018,NA,0,Republican,I,R
ID-2C71Y4W_Zito_C,2C71Y4W,2018,http://christyzito.com/,1,Republican,I,R
ID-9U7I5O5_Blanksma_M,9U7I5O5,2018,https://meganblanksma.com/,1,Republican,I,R
ID-4WIG590_Clow_L,4WIG590,2018,http://lanceclow.net/,1,Republican,I,R
ID-ED733F5_Silver_D,ED733F5,2018,https://www.silverforidaho.com/,1,Democrat,C,D
ID-E82P39H_Hartgen_L,E82P39H,2018,NA,0,Republican,C,R
ID-1241WVC_Tomkins_A,1241WVC,2018,http://www.anthonytomkins.com/,1,Independent,C,O
ID-7G450MA_Lickley_L,7G450MA,2018,http://laurielickley.com/,1,Republican,C,R
ID-9C53AD7_Kauffman_C,9C53AD7,2018,https://clarkkauffman.com/,1,Republican,I,R
ID-6365KYN_Davis_M,6365KYN,2018,https://www.muffydavis.com/,1,Democrat,C,D
ID-57Q4A1G_Miller_S,57Q4A1G,2018,http://www.millerforhouse.net/,1,Republican,I,R
ID-F485P1R_McFadyen_M,F485P1R,2018,https://www.mikemcfadyen.com/,1,Republican,C,R
ID-RV0D995_Toone_S,RV0D995,2018,http://www.toone4rep.com/,1,Democrat,I,D
ID-4GV7U54_Bedke_S,4GV7U54,2018,NA,0,Republican,I,R
ID-E570L2Z_Wood_F,E570L2Z,2018,NA,0,Republican,I,R
ID-P4311IX_Landon_S,P4311IX,2018,NA,0,Democrat,C,D
ID-1E6C73E_Armstrong_R,1E6C73E,2018,NA,0,Republican,I,R
ID-9U334ZM_Andrus_K,9U334ZM,2018,https://andrusforidaho.com/,1,Republican,C,R
ID-BYU4877_Abernathy_C,BYU4877,2018,https://www.abernathyforbannock.org/,1,Democrat,C,D
ID-448SS7B_Manwaring_D,448SS7B,2018,http://manwaringforidaho.org/,1,Republican,I,R
ID-Y10A53X_Brown_K,Y10A53X,2018,NA,0,Republican,C,R
ID-W98TX04_Carta_S,W98TX04,2018,NA,0,Libertarian,C,O
ID-ZD41H19_Smith_E,ZD41H19,2018,http://elainesmith4house.com/,1,Democrat,I,D
ID-54LRC31_Andrews_M,54LRC31,2018,https://andrews-for-idaho.business.site/,1,Democrat,C,D
ID-34R27AS_Barbieri_V,34R27AS,2018,https://vitobarbieri.com/,1,Republican,I,R
ID-12H64AX_Brooks_A,12H64AX,2018,NA,0,Democrat,C,D
ID-Z0PA287_Green_J,Z0PA287,2018,http://electjohngreen.com/,1,Republican,C,R
ID-A3968YP_Marshall_G,A3968YP,2018,http://www.garymarshallforidaho.com/,1,Republican,C,R
ID-4PE3B18_Tucker_P,4PE3B18,2018,https://pattuckerforidaho.nationbuilder.com/,1,Democrat,C,D
ID-327VZ9W_Horman_W,327VZ9W,2018,NA,0,Republican,I,R
ID-4T7N23W_Anderson_N,4T7N23W,2018,NA,0,Republican,I,R
ID-68RBB78_Young_J,68RBB78,2018,http://www.youngforidahohouse.com/,1,Republican,C,R
ID-G1VE621_Gibbs_M,G1VE621,2018,NA,0,Republican,I,R
ID-P0F48L9_Christensen_C,P0F48L9,2018,http://www.chadforidaho.org/,1,Republican,C,R
ID-434RF5T_Angelis_J,434RF5T,2018,http://www.jimdeangelis4idahohouse.com/,1,Democrat,C,D
ID-G85B0V4_Ehardt_B,G85B0V4,2018,NA,0,Republican,I,R
ID-K89Q21E_Morrison_G,K89Q21E,2018,https://george-morrison-2018.ruck.us/,1,Democrat,C,D
ID-X2G9C02_Zollinger_B,X2G9C02,2018,https://www.zollingerforidaho.com/,1,Republican,I,R
ID-9DI588C_Ricks_D,9DI588C,2018,https://www.dougricks.com/,1,Republican,C,R
ID-LE021Y1_Raybould_B,LE021Y1,2018,https://www.britt4idaho.com/,1,Republican,C,R
ID-N9R9Q73_Raymond_J,N9R9Q73,2018,https://jeraldraymond.com/,1,Republican,O,R
ID-J02Y2M4_Browne_J,J02Y2M4,2018,NA,0,Democrat,O,D
ID-M04A17N_Furniss_R,M04A17N,2018,https://rodfurniss.com/,1,Republican,O,R
ID-9P8K3N6_Mendive_R,9P8K3N6,2018,https://www.ronmendive.com/,1,Republican,I,R
ID-K333EN3_Hanks_D,K333EN3,2018,http://www.votedanhanks.com/,1,Democrat,C,D
ID-638S3KQ_Wisniewski_T,638S3KQ,2018,https://tonywforidaho.com/,1,Republican,C,R
ID-HK6T565_Addis_J,HK6T565,2018,http://addisforidaho.com/,1,Republican,C,R
ID-IB115X9_Schroeder_R,IB115X9,2018,https://www.rebeccaforidaho.com/,1,Democrat,C,D
ID-1VV661N_Hanks_S,1VV661N,2018,http://www.shemhanks.com/,1,Democrat,C,D
ID-423Q8IH_Amador_P,423Q8IH,2018,https://www.amadorforidaho.com/,1,Republican,I,R
ID-PN65M98_Goesling_B,PN65M98,2018,NA,0,Republican,C,R
ID-ZH6A170_Gannon_M,ZH6A170,2018,https://gannonforidaho.com/,1,Democrat,C,D
ID-1OF6G03_Troy_C,1OF6G03,2018,http://www.troyforidaho.com/,1,Republican,I,R
ID-DE30A83_Sorensen_L,DE30A83,2018,http://www.laureneforlegislature.com/,1,Democrat,C,D
ID-412NV5Q_Tousley_R,412NV5Q,2018,https://tousley4idaho2018.com/,1,Independent,C,O
ID-071MYP5_Stevenson_T,071MYP5,2018,http://www.thyrastevensonidahohouse.com/,1,Republican,I,R
ID-9XZ6O34_Rusche_J,9XZ6O34,2018,https://johnrusche.com/,1,Democrat,C,D
ID-Y0538CE_Kingsley_M,Y0538CE,2018,http://www.kingsleyforidaho.com/,1,Republican,I,R
ID-63U7MB1_Giddings_P,63U7MB1,2018,NA,0,Republican,I,R
ID-459A4KI_Shepherd_P,459A4KI,2018,NA,0,Republican,I,R
ID-1GE00H8_Gestrin_T,1GE00H8,2018,NA,0,Republican,I,R
ID-1G7C8A1_Moon_D,1G7C8A1,2018,https://dorothymoon.com/,1,Republican,I,R
ID-50J71HQ_Schmid_A,50J71HQ,2018,http://www.schmidforidaho.com/,1,Democrat,C,D
ID-A75W70H_Kerby_R,A75W70H,2018,NA,0,Republican,I,R
ID-H6XB610_Weerdhuizen_C,H6XB610,2018,https://www.cvw4idaho.com/,1,Democrat,C,D
ID-43TKR62_Boyle_J,43TKR62,2018,NA,0,Republican,I,R
ID-5F26T6F_Woodward_J,5F26T6F,2018,http://jimwoodwardforsenate.org/,1,Republican,C,R
ID-0F3E37N_Gadman_V,0F3E37N,2018,NA,0,Democrat,C,D
ID-T824QX9_Beechler_E,T824QX9,2018,https://www.beechlerforcaldwell.com/,1,Democrat,C,D
ID-6WG741J_Rice_J,6WG741J,2018,http://jimriceidaho.com/,1,Republican,I,R
ID-619RGL8_Savala_E,619RGL8,2018,NA,0,Democrat,C,D
ID-HWS7158_Lodge_P,HWS7158,2018,http://www.pattiannelodge.net/,1,Republican,I,R
ID-94I4KH2_Gluch_C,94I4KH2,2018,http://chellegluch.net/,1,Democrat,C,D
ID-74E0QC4_Lakey_T,74E0QC4,2018,http://www.lakeyforsenate.com/,1,Republican,I,R
ID-N930AH6_Agenbroad_J,N930AH6,2018,https://www.agenbroadforsenate.com/,1,Republican,I,R
ID-3M067CN_Grow_C,3M067CN,2018,https://cscottgrowforidaho.com/,1,Republican,C,R
ID-R4LQ314_Boozel_R,R4LQ314,2018,https://richard-boozel.ruck.us/,1,Democrat,C,D
ID-S816I8N_Bratnober_J,S816I8N,2018,https://www.bratnoberforidaho.com/,1,Democrat,C,D
ID-D8HQ692_Martin_F,D8HQ692,2018,http://fredsmartinforsenate.com/,1,Republican,I,R
ID-765CMT5_Lay_L,765CMT5,2018,NA,0,Republican,C,R
ID-29JM0V7_Burgoyne_G,29JM0V7,2018,https://www.burgoyneforsenate.com/,1,Democrat,I,D
ID-2E92M6J_DeHaas_D,2E92M6J,2018,NA,0,Republican,C,R
ID-1Z13FO0_Jordan_M,1Z13FO0,2018,https://maryanne-jordan.ruck.us/,1,Democrat,I,D
ID-79OF38Q_Ward-Engelking_J,79OF38Q,2018,http://www.ward-engelking.com/,1,Democrat,I,D
ID-00WP0S8_Tribble_A,00WP0S8,2018,NA,0,Republican,C,R
ID-122LV2I_Buckner-Webb_C,122LV2I,2018,http://www.votecheriebuckner-webb.org/,1,Democrat,I,D
ID-28N1ZG2_Broadsword_D,28N1ZG2,2018,NA,0,Democrat,C,D
ID-X3P5F27_Luoma_S,X3P5F27,2018,http://shonluoma.com/,1,Libertarian,C,O
ID-4GA1G41_Vick_S,4GA1G41,2018,https://stevevick.us/,1,Republican,I,R
ID-C267SR4_Winder_C,C267SR4,2018,https://www.chuckwinder.com/,1,Republican,I,R
ID-9E4A82K_Pierce_D,9E4A82K,2018,NA,0,Democrat,C,D
