candidate_ID,assigned_ID,year,website_url,website_binary,party_full,incumbent_status,party_short
CA-R154A7H_Kalra_A,R154A7H,2020,http://www.ashkalra.com/,1,Democrat,I,D
CA-N16K37J_Lancaster_G,N16K37J,2020,NA,0,Republican,C,R
CA-29ANS08_Low_E,29ANS08,2020,http://www.evanlowforassembly.com/,1,Democrat,I,D
CA-X6PR828_Cruz_C,X6PR828,2020,http://carlosforassembly.com/,1,Republican,C,R
CA-V660LU5_Stone_M,V660LU5,2020,http://friendsofmarkstone.org/,1,Democrat,I,D
CA-0B1KW95_Banerjee_S,0B1KW95,2020,https://www.sb4assembly.org/,1,Republican,C,R
CA-OL54P54_Rivas_R,OL54P54,2020,http://rivasforassembly.com/,1,Democrat,I,D
CA-727G6EO_Swett_G,727G6EO,2020,NA,0,Republican,C,R
CA-NV2O418_Arambula_J,NV2O418,2020,NA,0,Democrat,I,D
CA-82A0HH9_Banuelos_F,82A0HH9,2020,https://www.votefernandobanuelos.com/,1,Republican,C,R
CA-322HV5Q_Salas_R,322HV5Q,2020,http://rudysalas.com/,1,Democrat,I,D
CA-6AO0J28_Cotta_T,6AO0J28,2020,https://cottaforassembly2020.com/,1,Republican,C,R
CA-HUE3321_Herrick_R,HUE3321,2020,https://elect-rick.com/,1,Republican,C,R
CA-7U0D27H_Smith_T,7U0D27H,2020,http://joinsmitty.com/,1,Republican,C,R
CA-043DJX8_Solis_J,043DJX8,2020,https://www.juliesolis.com/,1,Democrat,C,D
CA-769FS4U_Fong_V,769FS4U,2020,http://vincefong.com/,1,Republican,I,R
CA-A28EU84_Addis_D,A28EU84,2020,https://dawnaddis.org/,1,Democrat,C,D
CA-PR4451Y_Cunningham_J,PR4451Y,2020,http://jordancunningham.org/,1,Republican,I,R
CA-PAC5310_Fox_S,PAC5310,2020,https://www.electfox.com/,1,Democrat,C,D
CA-2J512NG_Lackey_T,2J512NG,2020,http://lackeyforassembly.com/,1,Republican,I,R
CA-83S9S5L_Bennett_S,83S9S5L,2020,https://stevebennettforassembly.com/,1,Democrat,C,D
CA-W7NX837_Cole_C,W7NX837,2020,https://www.coleforassembly.com/,1,Republican,C,R
CA-ZZ075Q6_Volotzky_L,ZZ075Q6,2020,https://lucie4leadership.com/,1,Republican,C,R
CA-2Z82Q0U_Valladares_S,2Z82Q0U,2020,https://suzettevalladares.com/,1,Republican,C,R
CA-36W1W5I_Rivas_L,36W1W5I,2020,https://www.luzforassembly.com/,1,Democrat,I,D
CA-FTU7849_Benitez_R,FTU7849,2020,NA,0,Republican,C,R
CA-U20M83I_Ramos_J,U20M83I,2020,https://www.jamesramos.org/,1,Democrat,I,D
CA-YJ3D445_Tullius_J,YJ3D445,2020,https://tulliusforassembly.com/,1,Republican,C,R
CA-1UH84A3_Holden_C,1UH84A3,2020,http://www.holdenforassembly.com/,1,Democrat,I,D
CA-DI270J8_Hvidston_R,DI270J8,2020,https://www.robinforassembly2020.com/,1,Republican,C,R
CA-85A9D7A_Kotyuk_A,85A9D7A,2020,http://kotyukforassembly.com/,1,Republican,C,R
CA-1B69B7N_Mayes_C,1B69B7N,2020,http://chadmayes.com/,1,Independent,I,O
CA-511HEL2_Friedman_L,511HEL2,2020,https://votelaurafriedman.com/,1,Democrat,I,D
CA-73J7P4M_Graves_M,73J7P4M,2020,NA,0,Republican,C,R
CA-099KS6P_Irwin_J,099KS6P,2020,http://www.jacquiirwin.com/,1,Democrat,I,D
CA-E995MR5_Pedrow_D,E995MR5,2020,https://voteforpedrow.com/,1,Republican,C,R
CA-221PMS9_Gabriel_J,221PMS9,2020,https://jessegabriel.com/,1,Democrat,I,D
CA-3J5AU46_Girgenti_J,3J5AU46,2020,https://www.jeffiforassembly.com/,1,Republican,C,R
CA-7A1BT53_Nazarian_A,7A1BT53,2020,http://www.adrinforassembly.com/,1,Democrat,I,D
CA-27P1HP4_Murphy_L,27P1HP4,2020,https://www.lmurphyforassembly.com/,1,Democrat,C,D
CA-0D83J9C_Reyes_E,0D83J9C,2020,http://www.reyesforassembly.com/,1,Democrat,I,D
CA-5D029WD_Gordon_M,5D029WD,2020,https://www.gordon4assembly.com/,1,Republican,C,R
CA-R272LB0_Rubio_B,R272LB0,2020,http://blancarubio.com/,1,Democrat,I,D
CA-907YCV7_Chau_E,907YCV7,2020,http://edchau.com/,1,Democrat,I,D
CA-M1N33U3_Brink_B,M1N33U3,2020,https://www.burtonbrink.com/,1,Republican,C,R
CA-KJ61Q67_Bloom_R,KJ61Q67,2020,http://www.richardbloom.com/,1,Democrat,I,D
CA-D17Z11M_Hess_W,D17Z11M,2020,https://willhess.org/,1,Democrat,C,D
CA-59A65IL_Carrillo_W,59A65IL,2020,https://wendyforassembly.com/,1,Democrat,I,D
CA-HZT0919_Rodriguez_F,HZT0919,2020,http://www.freddierodriguez.com/,1,Democrat,I,D
CA-FU1807X_Holle_T,FU1807X,2020,http://toniholle.com/,1,Republican,C,R
CA-61KR8X1_Santiago_M,61KR8X1,2020,http://santiagoforassembly.com/,1,Democrat,I,D
CA-360M1VR_Plata_G,360M1VR,2020,https://www.godfreyforassembly.com/,1,Democrat,C,D
CA-1Y591RC_Kamlager_S,1Y591RC,2020,NA,0,Democrat,I,D
CA-23X5U9M_Jones_T,23X5U9M,2020,https://tracybjones.com/,1,Democrat,C,D
CA-63N81XC_Rodriguez_A,63N81XC,2020,https://www.andrewrodriguezforassembly.com/,1,Democrat,C,D
CA-FA52J55_Chen_P,FA52J55,2020,https://www.phillipchen.org/,1,Republican,I,R
CA-RK3861Y_Garcia_E,RK3861Y,2020,http://www.voteforgarcia.com,1,Democrat,I,D
CA-P360KL4_Figueroa_A,P360KL4,2020,https://www.americaforassembly.com/,1,Republican,C,R
CA-J6T495L_Calderon_L,J6T495L,2020,https://lisacalderon4assembly.com/,1,Democrat,C,D
CA-C4195CV_Martinez_J,C4195CV,2020,https://www.martinezforassembly.com/,1,Republican,C,R
CA-1B1G38R_Garcia_C,1B1G38R,2020,http://teamcristinagarcia.com/,1,Democrat,I,D
CA-Z12P28J_Villa_M,Z12P28J,2020,https://margaret4assembly.com/,1,Independent,C,O
CA-GV37A19_Jones-Sawyer_R,GV37A19,2020,http://jonessawyerforassembly.com/,1,Democrat,I,D
CA-R50V6Q5_Martinez_E,R50V6Q5,2020,https://efrenmartinez2020.com/,1,Democrat,C,D
CA-60X5JI2_Cervantes_S,60X5JI2,2020,http://sabrinacervantes.com/,1,Democrat,I,D
CA-174HU3X_Raahauge_C,174HU3X,2020,https://www.chris4assembly.com/,1,Republican,C,R
CA-W3P9T22_Medina_J,W3P9T22,2020,NA,0,Democrat,I,D
CA-4J422VB_Mazarei_A,4J422VB,2020,http://www.voteforali.org/,1,Republican,C,R
CA-37D0O1Y_Burke_A,37D0O1Y,2020,NA,0,Democrat,I,D
CA-T7400RN_Steele_R,T7400RN,2020,https://www.robertsteelefor62.com/,1,Republican,C,R
CA-3P3L83A_Rendon_A,3P3L83A,2020,http://www.anthonyrendon.org/,1,Democrat,I,D
CA-CS500O2_Estrada_M,CS500O2,2020,https://estrada2020.com/,1,Democrat,C,D
CA-014G2MM_Gipson_M,014G2MM,2020,http://mikegipson.net/,1,Democrat,I,D
CA-4W2LZ38_Iqbal-Zubair_F,4W2LZ38,2020,https://fatimaforassembly.com/,1,Democrat,C,D
CA-R09J72P_Quirk-Silva_S,R09J72P,2020,http://www.sharonquirksilva.com/,1,Democrat,I,D
CA-1L6LJ41_Thacker_C,1L6LJ41,2020,NA,0,Republican,C,R
CA-04JQ12W_Muratsuchi_A,04JQ12W,2020,http://www.alforassembly.com/,1,Democrat,I,D
CA-CY94Z27_Schaper_A,CY94Z27,2020,NA,0,Republican,C,R
CA-64S7EA1_Carlos_J,64S7EA1,2020,http://electjerrycarlos.com/,1,Democrat,C,D
CA-4FLE154_Seyarto_K,4FLE154,2020,https://kellyforassembly2020.com/,1,Republican,C,R
CA-22M64AJ_Fox_M,22M64AJ,2020,https://www.votemelissafox.com/,1,Democrat,C,D
CA-500DPT8_Choi_S,500DPT8,2020,http://stevenchoi.org/,1,Republican,I,R
CA-55I2Y3Y_Daly_T,55I2Y3Y,2020,http://www.tomdalyforassembly.com/,1,Democrat,I,D
CA-3504PMS_White_J,3504PMS,2020,NA,0,Republican,C,R
CA-H75E6S2_O'Donnell_P,H75E6S2,2020,NA,0,Democrat,I,D
CA-V372V1H_Thomas_D,V372V1H,2020,https://www.davethomasca70.com/,1,Republican,C,R
CA-85SD06V_Lavertu_L,85SD06V,2020,https://www.lizlavertu.com/,1,Democrat,C,D
CA-35X6W8Q_Voepel_R,35X6W8Q,2020,https://www.randyvoepel.org/,1,Republican,I,R
CA-2N5M9V1_Nguyen_D,2N5M9V1,2020,https://diedrenguyen.com/,1,Democrat,C,D
CA-UD1R759_Nguyen_J,UD1R759,2020,https://janetforassembly.com/,1,Republican,C,R
CA-C267RP9_Rhinehart_S,C267RP9,2020,https://www.scottfor73rd.com/,1,Democrat,C,D
CA-3O7T0J5_Davies_L,3O7T0J5,2020,https://www.daviesforca.com/,1,Republican,C,R
CA-Z68R55W_Petrie-Norris_C,Z68R55W,2020,https://votecottie.com/,1,Democrat,I,D
CA-02O0W7E_Dixon_D,02O0W7E,2020,http://dianedixonassembly2020.com/,1,Republican,C,R
CA-2K780CV_Schwartz_K,2K780CV,2020,https://www.kateforassembly2020.com/,1,Democrat,C,D
CA-3EL0G18_Waldron_M,3EL0G18,2020,https://www.waldronforcalifornia.com/,1,Republican,I,R
CA-LH20U25_Horvath_T,LH20U25,2020,https://www.tasha4assembly.com/,1,Democrat,I,D
CA-2KA084F_Burkholder_M,2KA084F,2020,https://melanieforassembly.com/,1,Republican,C,R
CA-821Y0FK_Maienschein_B,821Y0FK,2020,http://www.brianmaienschein.com/,1,Democrat,I,D
CA-W0Z45K0_Cutter_J,W0Z45K0,2020,https://www.junecutter.com/,1,Republican,C,R
CA-3Q1O6W2_Davis_S,3Q1O6W2,2020,https://www.votesarahdavis.com/,1,Democrat,C,D
CA-01CWV91_Ward_C,01CWV91,2020,https://voteforward.com/,1,Democrat,C,D
CA-5370CDR_Weber_S,5370CDR,2020,https://www.drweberforassembly.com/,1,Democrat,I,D
CA-0A2P9A3_Moore_J,0A2P9A3,2020,http://www.mooreforassembly.com/,1,Republican,C,R
CA-Z31N19T_Fletcher_L,Z31N19T,2020,https://www.votelorena.com/,1,Democrat,I,D
CA-6AE02P7_Vogel_J,6AE02P7,2020,http://www.vogel4assembly.com/,1,Republican,C,R
CO-1CM45F3_Lontine_S,1CM45F3,2020,https://www.susanlontinehd1.com/,1,Democrat,I,D
CO-L9U339U_Koch_S,L9U339U,2020,https://www.samanthaforcoloradovalues.com/,1,Republican,C,R
CO-241FJP4_Garnett_A,241FJP4,2020,https://www.garnettforcolorado.com/,1,Democrat,I,D
CO-4VW9B91_Partridge_V,4VW9B91,2020,NA,0,Republican,C,R
CO-MK8354I_Froelich_M,MK8354I,2020,https://www.froelichforcolorado.com/,1,Democrat,I,D
CO-4L1KG17_Titterington_D,4L1KG17,2020,NA,0,Republican,C,R
CO-92Z7V4M_Klocek_B,92Z7V4M,2020,NA,0,Republican,C,R
CO-M1I126L_Jurist_D,M1I126L,2020,NA,0,Independent,C,O
CO-3TXH350_Cureton_S,3TXH350,2020,NA,0,Independent,C,O
CO-ZI5R270_Gonzales-Gutierrez_S,ZI5R270,2020,https://serenaforcolorado.com/,1,Democrat,I,D
CO-4ZF9O02_Price_G,4ZF9O02,2020,NA,0,Republican,C,R
CO-M68C7X9_Valdez_A,M68C7X9,2020,https://www.valdezforcolorado.com/,1,Democrat,I,D
CO-54ON63I_Woodley_J,54ON63I,2020,https://jpwoodley.com/,1,Republican,C,R
CO-97R29HY_Richardson_J,97R29HY,2020,NA,0,Independent,C,O
CO-U55N1K5_Woodrow_S,U55N1K5,2020,https://www.woodrowforco.com/,1,Democrat,I,D
CO-P8221SL_McAleb_W,P8221SL,2020,https://www.billbringsitt.com/,1,Republican,C,R
CO-1WP625N_Crowe_J,1WP625N,2020,NA,0,Independent,C,O
CO-0UZ252J_Bacon_J,0UZ252J,2020,https://www.electjenniferbacon.com/,1,Democrat,C,D
CO-HA7057B_Herod_L,HA7057B,2020,http://www.leslieherodforcolorado.com/,1,Democrat,I,D
CO-I7U502H_Sirota_E,I7U502H,2020,https://www.emilyforcolorado.com/,1,Democrat,I,D
CO-10DFX98_Braig_L,10DFX98,2020,https://www.braigforsafety.com/,1,Republican,C,R
CO-T8459CG_Pinchot_W,T8459CG,2020,NA,0,Independent,C,O
CO-21J90JT_Hooton_E,21J90JT,2020,http://www.ediehooton.com/,1,Democrat,I,D
CO-OK79M60_Stickney_K,OK79M60,2020,https://www.ken4hd10.org/,1,Republican,C,R
CO-N2462EU_McCormick_K,N2462EU,2020,https://karenforco.com/,1,Democrat,C,D
CO-6L15J8K_Milliman_M,6L15J8K,2020,NA,0,Republican,C,R
CO-EN9573C_Bernett_T,EN9573C,2020,https://traceybernett.com/,1,Democrat,C,D
CO-VGM4273_Davila_E,VGM4273,2020,NA,0,Republican,C,R
CO-Q8R47E5_Amabile_J,Q8R47E5,2020,https://judyamabile.com/,1,Democrat,C,D
CO-5V039HB_Sipple_K,5V039HB,2020,https://www.sippleforcolorado.com/,1,Republican,C,R
CO-9VJ6R43_Gilman_J,9VJ6R43,2020,NA,0,Independent,C,O
CO-86L2UK5_Foley_J,86L2UK5,2020,NA,0,Democrat,C,D
CO-531G0KL_Sandridge_S,531G0KL,2020,http://www.shaneforhd14.com/,1,Republican,I,R
CO-WZ9185H_Thompson_D,WZ9185H,2020,NA,0,Independent,C,O
CO-2YD97B3_Pyne_J,2YD97B3,2020,https://www.johnforhd15.com/,1,Democrat,C,D
CO-HI31D15_Williams_D,HI31D15,2020,https://daveforcolorado.com/,1,Republican,I,R
CO-LG4B397_McRedmond_M,LG4B397,2020,NA,0,Independent,C,O
CO-4AD0Y34_Vigil_S,4AD0Y34,2020,https://www.stephanievigil.com/,1,Democrat,C,D
CO-F407D0Q_Pico_A,F407D0Q,2020,http://www.pico4colorado16.com/,1,Republican,C,R
CO-965RMF0_Hjersman_J,965RMF0,2020,NA,0,Independent,C,O
CO-T6G2A51_Sr._T,T6G2A51,2020,https://www.tonyexum.com/,1,Democrat,I,D
CO-E410NP3_Blancken_R,E410NP3,2020,NA,0,Republican,C,R
CO-R442S9I_Quilleash-Nelson_S,R442S9I,2020,NA,0,Independent,C,O
CO-97P1LL3_Campbell_A,97P1LL3,2020,NA,0,Independent,C,O
CO-K41J0Y5_Snyder_M,K41J0Y5,2020,https://www.snyderforcolorado.com/,1,Democrat,I,D
CO-16TBW46_Rapko_G,16TBW46,2020,https://georgerapko4hd18.com/,1,Republican,C,R
CO-4L32Y6L_Foutch_N,4L32Y6L,2020,NA,0,Independent,C,O
CO-U4F19E2_Thompson_J,U4F19E2,2020,NA,0,Democrat,C,D
CO-W56T1O6_Geitner_T,W56T1O6,2020,https://www.timforhd19.com/,1,Republican,I,R
CO-Z04UP41_Lunde_A,Z04UP41,2020,NA,0,Independent,C,O
CO-6VU11H3_Fossinger_M,6VU11H3,2020,https://megforcolorado.com/,1,Democrat,C,D
CO-4R05RO5_Carver_T,4R05RO5,2020,http://terricarver.org/,1,Republican,I,R
CO-E09D3Y8_Darcy_J,E09D3Y8,2020,NA,0,Independent,C,O
CO-14CZ4P5_Rosenbaum_L,14CZ4P5,2020,https://lizrosenbaum.com/,1,Democrat,C,D
CO-Z35JS23_Bradfield_M,Z35JS23,2020,https://www.marybradfield.com/,1,Republican,C,R
CO-D9P27U5_Seebeck_M,D9P27U5,2020,NA,0,Independent,C,O
CO-801U0CQ_Parker_M,801U0CQ,2020,https://parkerforcolorado.com/,1,Democrat,C,D
CO-68UC8J5_Larson_C,68UC8J5,2020,https://www.colinforcolorado.com/,1,Republican,I,R
CO-AXQ3850_Herzl_M,AXQ3850,2020,http://margotherzl.com/,1,Independent,C,O
CO-0P853YW_Kennedy_C,0P853YW,2020,http://www.kennedy4co.com/,1,Democrat,I,D
CO-K6A050K_Clifford_F,K6A050K,2020,https://www.fredclifford.com/,1,Republican,C,R
CO-A9Q643Z_Anderson_D,A9Q643Z,2020,NA,0,Independent,C,O
CO-XK97T56_Duran_M,XK97T56,2020,https://www.monicaduran.com/,1,Democrat,I,D
CO-Y2010IS_Imer_L,Y2010IS,2020,https://laurelimer.com/,1,Republican,C,R
CO-7V7J5S6_Helker_S,7V7J5S6,2020,NA,0,Independent,C,O
CO-J095S5J_Cutter_L,J095S5J,2020,https://www.cutterforcolorado.com/,1,Democrat,I,D
CO-5591SJW_Rosier_D,5591SJW,2020,https://www.donaldrosier.com/,1,Republican,C,R
CO-0UV3V56_Spalding_M,0UV3V56,2020,NA,0,Independent,C,O
CO-0FG75U5_Roberts_D,0FG75U5,2020,https://dylanroberts.org/,1,Democrat,I,D
CO-2S84JY2_Titone_B,2S84JY2,2020,http://briannatitone.com/,1,Democrat,I,D
CO-4713ILX_Pyne_V,4713ILX,2020,https://vickipyneforhd27.com/,1,Republican,C,R
CO-0RD427L_Schaeffer_C,0RD427L,2020,NA,0,Independent,C,O
CO-81ND8H0_Tipper_K,81ND8H0,2020,https://www.kerrytipper.com/,1,Democrat,I,D
CO-742E8LI_Roybal_P,742E8LI,2020,NA,0,Republican,C,R
CO-31OH64X_Hildebrand_A,31OH64X,2020,NA,0,Independent,C,O
CO-200AR4F_Daugherty_L,200AR4F,2020,https://www.lindseyforcolorado.com/,1,Democrat,C,D
CO-Z3171YS_Warren-Demott_V,Z3171YS,2020,https://demottforcolorado.com/,1,Republican,C,R
CO-48Z4F0P_Gundy_R,48Z4F0P,2020,NA,0,Independent,C,O
CO-F2B79W1_Jenet_D,F2B79W1,2020,http://dafnaforcolorado.com/,1,Democrat,I,D
CO-F81PN94_Gutierrez_K,F81PN94,2020,https://www.kerriegutierrezhd30.com/,1,Republican,C,R
CO-2R8T33Y_Caraveo_Y,2R8T33Y,2020,https://caraveoforcolorado.com/,1,Democrat,I,D
CO-94WH82A_Owens_B,94WH82A,2020,NA,0,Independent,C,O
CO-38IZ34P_Benavidez_A,38IZ34P,2020,NA,0,Democrat,I,D
CO-2OE1L26_Caputo_A,2OE1L26,2020,https://www.tonycforhd32.com/,1,Republican,C,R
CO-4GK161R_Chapman_J,4GK161R,2020,NA,0,Independent,C,O
CO-M1C1N53_Gray_M,M1C1N53,2020,http://www.matthewgray.us/,1,Democrat,I,D
CO-XG061Y3_Quiachon_M,XG061Y3,2020,https://mindyforcolorado.com/,1,Republican,C,R
CO-3SUS298_Mullica_K,3SUS298,2020,http://www.kylemullica.com/,1,Democrat,I,D
CO-44AQ1W4_Bromley_M,44AQ1W4,2020,NA,0,Republican,C,R
CO-704VW5Z_Stutz_R,704VW5Z,2020,NA,0,Independent,C,O
CO-OU27M33_Bird_S,OU27M33,2020,https://www.shannonbirdforcolorado.com/,1,Democrat,I,D
CO-4IR83Y2_Lehman_R,4IR83Y2,2020,https://rogerlehmancoloradohouse35.com/,1,Republican,C,R
CO-ZNV3679_Weissman_M,ZNV3679,2020,http://mikeweissman.com/,1,Democrat,I,D
CO-0Z4N83H_Bishop_D,0Z4N83H,2020,https://bishopforhd36.com/,1,Republican,C,R
CO-XC74N98_Sullivan_T,XC74N98,2020,http://sullivanforcolorado.com/,1,Democrat,I,D
CO-UN2805L_Cornell_C,UN2805L,2020,https://www.carolineforcolorado.com/,1,Republican,C,R
CO-36NR0Y5_Ortiz_D,36NR0Y5,2020,https://www.davidortizcolorado.com/,1,Democrat,C,D
CO-13PUF25_Champion_R,13PUF25,2020,https://www.championforcolorado.com/,1,Republican,I,R
CO-SY24G52_Chapman_I,SY24G52,2020,https://www.ianchapmancohd39.com/,1,Democrat,C,D
CO-C21KD53_Baisley_M,C21KD53,2020,http://baisley.org/,1,Republican,I,R
CO-8HYT195_Pyle_B,8HYT195,2020,NA,0,Independent,C,O
CO-V9IZ715_Ricks_N,V9IZ715,2020,https://www.ricks4co.com/,1,Democrat,C,D
CO-1NP58Y3_Bassett_R,1NP58Y3,2020,NA,0,Republican,C,R
CO-B8956DR_Harrison_R,B8956DR,2020,NA,0,Independent,C,O
CO-776ZQ5N_Jodeh_I,776ZQ5N,2020,https://www.imanforcolorado.com/,1,Democrat,C,D
CO-I1N91E7_Andrews_R,I1N91E7,2020,NA,0,Republican,C,R
CO-5G28B7N_Jackson_D,5G28B7N,2020,NA,0,Democrat,I,D
CO-Z8B8H67_Mitkowski_J,Z8B8H67,2020,https://www.jennforcolorado.com/,1,Democrat,C,D
CO-MH7879Y_Winkle_K,MH7879Y,2020,http://vanwinkleforcolorado.com/,1,Republican,I,R
CO-1A1Y62C_Storojev_K,1A1Y62C,2020,http://kyra4colorado.com/,1,Democrat,C,D
CO-5636DOG_Ransom_K,5636DOG,2020,http://www.kimransom.org/,1,Republican,I,R
CO-9LG13I7_Meyer_B,9LG13I7,2020,NA,0,Independent,C,O
CO-U252Q8D_Barrett_K,U252Q8D,2020,https://www.votekatieforcolorado.com/,1,Democrat,C,D
CO-K3J26P4_Neville_P,K3J26P4,2020,http://www.patrickforcolorado.com/,1,Republican,I,R
CO-R18EK34_Harlos_C,R18EK34,2020,NA,0,Independent,C,O
CO-LP2390U_Esgar_D,LP2390U,2020,http://daneyaesgar.com/,1,Democrat,I,D
CO-054UR5N_Ambler_J,054UR5N,2020,https://www.electambler.com/,1,Republican,C,R
CO-TN15W34_Pickerill_J,TN15W34,2020,NA,0,Independent,C,O
CO-4S2Z2F2_Buentello_B,4S2Z2F2,2020,https://www.bri4colorado.com/,1,Democrat,I,D
CO-FCB7679_Luck_S,FCB7679,2020,https://www.stephanieluck.org/,1,Republican,C,R
CO-Y4F9I29_Herson_H,Y4F9I29,2020,https://hollyfor48.com/,1,Democrat,C,D
CO-6K3W8Y5_Beber_T,6K3W8Y5,2020,https://www.vanbeberforstatehouse.com/,1,Republican,C,R
CO-KPD7649_Zokaie_Y,KPD7649,2020,https://www.yaraforcolorado.com/,1,Democrat,C,D
CO-XK8A927_Lynch_M,XK8A927,2020,https://www.lynchforcolorado.com/,1,Republican,C,R
CO-6HW8J69_Young_M,6HW8J69,2020,https://maryyoungforcolorado.com/,1,Democrat,I,D
CO-NN6664G_Short_S,NN6664G,2020,https://seanshortforcolorado.com/,1,Independent,C,O
CO-E14YX75_Richardson_V,E14YX75,2020,https://vernrichardson4hd51.com/,1,Democrat,C,D
CO-20D84ZL_McKean_H,20D84ZL,2020,NA,0,Republican,I,R
CO-M1R20T5_Kipp_C,M1R20T5,2020,http://cathykipp.com/,1,Democrat,I,D
CO-K22DI97_Walter_D,K22DI97,2020,http://www.donnawalter.com/,1,Republican,C,R
CO-P8622PX_Arndt_J,P8622PX,2020,http://jeniarndt.com/,1,Democrat,I,D
CO-5XQ9P01_Shuknecht_A,5XQ9P01,2020,NA,0,Independent,C,O
CO-946R0UO_Slaven-Emond_A,946R0UO,2020,https://alicemarieforhd54.wordpress.com/,1,Democrat,C,D
CO-LD274Y1_Soper_M,LD274Y1,2020,https://www.electmattsoper.com/,1,Republican,I,R
CO-T273UA5_Beilfuss_S,T273UA5,2020,https://www.scottfor55.com/,1,Democrat,C,D
CO-V52OX13_Rich_J,V52OX13,2020,https://www.janicerichforcolorado.com/,1,Republican,I,R
CO-092S3BA_Garcia_S,092S3BA,2020,NA,0,Independent,C,O
CO-UQ213N8_Ernstsen_E,UQ213N8,2020,NA,0,Independent,C,O
CO-H7J25C9_Carminati_M,H7J25C9,2020,https://www.giugiforcolorado.com/,1,Democrat,C,D
CO-28IQN00_Bockenfeld_R,28IQN00,2020,http://www.bockenfeld.com/,1,Republican,I,R
CO-N19E2F5_Gulbranson_K,N19E2F5,2020,NA,0,Independent,C,O
CO-3G1H7Y7_Wilhelm_C,3G1H7Y7,2020,https://colincaresforcolorado.com/,1,Democrat,C,D
CO-Y8B780N_Will_P,Y8B780N,2020,https://voteperrywill.com/,1,Republican,I,R
CO-221PJW6_Cagin_S,221PJW6,2020,https://www.sethforthehouse.com/,1,Democrat,C,D
CO-K6044FJ_Catlin_M,K6044FJ,2020,https://www.catlinforcolorado.com/,1,Republican,I,R
CO-4ZA600V_McLachlan_B,4ZA600V,2020,http://www.barbaramclachlan.com/,1,Democrat,I,D
CO-9404LPL_Harris_M,9404LPL,2020,https://www.marilynharrisforcolorado.com/,1,Republican,C,R
CO-E5WR860_Boydston_L,E5WR860,2020,https://www.lorihd60.com/,1,Democrat,C,D
CO-0N2V5P6_Hanks_R,0N2V5P6,2020,https://www.hanksforcolorado.com/,1,Republican,C,R
CO-9QU1F79_Petty_S,9QU1F79,2020,NA,0,Independent,C,O
CO-81Q54ND_McCluskie_J,81Q54ND,2020,https://mccluskieforco.com/,1,Democrat,I,D
CO-75J5YG9_McGahey_K,75J5YG9,2020,https://www.kimforhd61.com/,1,Republican,C,R
CO-5G5S23V_Valdez_D,5G5S23V,2020,http://valdezforco.com/,1,Democrat,I,D
CO-P3O8S09_Taggart_L,P3O8S09,2020,https://www.taggartforcolorado.com/,1,Republican,C,R
CO-MA0254T_Schneider_G,MA0254T,2020,https://genforhd63.com/,1,Democrat,C,D
CO-1OF67P9_Woog_D,1OF67P9,2020,https://www.woogforweldhd63.com/,1,Republican,C,R
CO-3T52E4K_Johnson_J,3T52E4K,2020,NA,0,Independent,C,O
CO-5FQ53C3_Ormiston_E,5FQ53C3,2020,NA,0,Democrat,C,D
CO-20NNU61_Holtorf_R,20NNU61,2020,https://www.holtorfforcolorado.com/,1,Republican,I,R
CO-B01KZ99_Olmstead_T,B01KZ99,2020,https://olmstead4colorado.com/,1,Independent,C,O
CO-8KOQ184_Pelton_R,8KOQ184,2020,https://www.peltonforcolorado.com/,1,Republican,I,R
CT-1F21RL2_Ritter_M,1F21RL2,2020,NA,0,Democrat,I,D
CT-3F8S47N_Greenstein_M,3F8S47N,2020,https://www.stewartforliberty.com/,1,Independent,C,O
CT-6W678NI_Piper_D,6W678NI,2020,NA,0,Independent,C,O
CT-Q441HV0_Allie-Brennan_R,Q441HV0,2020,NA,0,Democrat,I,D
CT-CG768N0_Carter_D,CG768N0,2020,https://carter2020.com/,1,Republican,C,R
CT-Q441HV0_Allie-Brennan_R,Q441HV0,2020,NA,0,Independent,I,O
CT-CG768N0_Carter_D,CG768N0,2020,https://carter2020.com/,1,Independent,C,O
CT-QK501D2_Gonzalez_M,QK501D2,2020,NA,0,Democrat,I,D
CT-R1XR201_Concepcion_J,R1XR201,2020,NA,0,Democrat,I,D
CT-LOH9332_D'Andrea_B,LOH9332,2020,NA,0,Republican,C,R
CT-WH19S24_McGee_B,WH19S24,2020,NA,0,Democrat,I,D
CT-860U1LA_Jackson_C,860U1LA,2020,NA,0,Republican,C,R
CT-860U1LA_Jackson_C,860U1LA,2020,NA,0,Independent,C,O
CT-1VVB184_Vargas_E,1VVB184,2020,NA,0,Democrat,I,D
CT-1VVB184_Vargas_E,1VVB184,2020,NA,0,Independent,I,O
CT-OV18N64_Hall_J,OV18N64,2020,NA,0,Democrat,I,D
CT-L38L74F_Falusi_B,L38L74F,2020,https://www.brendafalusi.com/,1,Democrat,C,D
CT-P4938PI_Ackert_T,P4938PI,2020,https://www.ackertforthe8th.com/,1,Republican,I,R
CT-YT98V49_Rojas_J,YT98V49,2020,NA,0,Democrat,I,D
CT-87JNQ88_Hopperstad_C,87JNQ88,2020,https://www.electhopperstad2020.com/,1,Republican,C,R
CT-87JNQ88_Hopperstad_C,87JNQ88,2020,https://www.electhopperstad2020.com/,1,Independent,C,O
CT-LB9723N_Genga_H,LB9723N,2020,NA,0,Democrat,I,D
CT-G6PE692_Currey_J,G6PE692,2020,NA,0,Democrat,I,D
